"","OBS","DATE","FLOW","DATE2","YEAR","YEAR_CH","MONTH","MONTH_CH","WEEK","DAY","DAY_MONTH"
"4686",4686,"02/11/2006",3.8,2006-11-02,2006,"2006",11,"Nov",44,306,30
"4687",4687,"03/11/2006",2.7,2006-11-03,2006,"2006",11,"Nov",44,307,30
"4688",4688,"04/11/2006",2.2,2006-11-04,2006,"2006",11,"Nov",44,308,30
"4689",4689,"05/11/2006",2.1,2006-11-05,2006,"2006",11,"Nov",45,309,30
"4690",4690,"06/11/2006",2.2,2006-11-06,2006,"2006",11,"Nov",45,310,30
"4691",4691,"07/11/2006",2.6,2006-11-07,2006,"2006",11,"Nov",45,311,30
"4692",4692,"08/11/2006",2.1,2006-11-08,2006,"2006",11,"Nov",45,312,30
"4693",4693,"09/11/2006",2,2006-11-09,2006,"2006",11,"Nov",45,313,30
"4694",4694,"10/11/2006",2,2006-11-10,2006,"2006",11,"Nov",45,314,30
"4695",4695,"11/11/2006",1.9,2006-11-11,2006,"2006",11,"Nov",45,315,30
"4696",4696,"12/11/2006",1.8,2006-11-12,2006,"2006",11,"Nov",46,316,30
"4697",4697,"13/11/2006",1.8,2006-11-13,2006,"2006",11,"Nov",46,317,30
"4698",4698,"14/11/2006",2.3,2006-11-14,2006,"2006",11,"Nov",46,318,30
"4699",4699,"15/11/2006",2.6,2006-11-15,2006,"2006",11,"Nov",46,319,30
"4700",4700,"16/11/2006",3.2,2006-11-16,2006,"2006",11,"Nov",46,320,30
"4701",4701,"17/11/2006",6.1,2006-11-17,2006,"2006",11,"Nov",46,321,30
"4702",4702,"18/11/2006",5,2006-11-18,2006,"2006",11,"Nov",46,322,30
"4703",4703,"19/11/2006",3.6,2006-11-19,2006,"2006",11,"Nov",47,323,30
"4704",4704,"20/11/2006",4.5,2006-11-20,2006,"2006",11,"Nov",47,324,30
"4705",4705,"21/11/2006",9.8,2006-11-21,2006,"2006",11,"Nov",47,325,30
"4706",4706,"22/11/2006",5.6,2006-11-22,2006,"2006",11,"Nov",47,326,30
"4707",4707,"23/11/2006",4.6,2006-11-23,2006,"2006",11,"Nov",47,327,30
"4708",4708,"24/11/2006",4,2006-11-24,2006,"2006",11,"Nov",47,328,30
"4709",4709,"25/11/2006",3.4,2006-11-25,2006,"2006",11,"Nov",47,329,30
"4710",4710,"26/11/2006",3.3,2006-11-26,2006,"2006",11,"Nov",48,330,30
"4711",4711,"27/11/2006",3.4,2006-11-27,2006,"2006",11,"Nov",48,331,30
"4712",4712,"28/11/2006",3.2,2006-11-28,2006,"2006",11,"Nov",48,332,30
"4713",4713,"29/11/2006",3.2,2006-11-29,2006,"2006",11,"Nov",48,333,30
"4714",4714,"30/11/2006",3.2,2006-11-30,2006,"2006",11,"Nov",48,334,30
"4715",4715,"01/12/2006",3,2006-12-01,2006,"2006",12,"Dec",48,335,31
"4716",4716,"02/12/2006",4.8,2006-12-02,2006,"2006",12,"Dec",48,336,31
"4717",4717,"03/12/2006",3.3,2006-12-03,2006,"2006",12,"Dec",49,337,31
"4718",4718,"04/12/2006",4.5,2006-12-04,2006,"2006",12,"Dec",49,338,31
"4719",4719,"05/12/2006",4.2,2006-12-05,2006,"2006",12,"Dec",49,339,31
"4720",4720,"06/12/2006",18.2,2006-12-06,2006,"2006",12,"Dec",49,340,31
"4721",4721,"07/12/2006",8.9,2006-12-07,2006,"2006",12,"Dec",49,341,31
"4722",4722,"08/12/2006",6.4,2006-12-08,2006,"2006",12,"Dec",49,342,31
"4723",4723,"09/12/2006",5.6,2006-12-09,2006,"2006",12,"Dec",49,343,31
"4724",4724,"10/12/2006",5.4,2006-12-10,2006,"2006",12,"Dec",50,344,31
"4725",4725,"11/12/2006",6,2006-12-11,2006,"2006",12,"Dec",50,345,31
"4726",4726,"12/12/2006",5,2006-12-12,2006,"2006",12,"Dec",50,346,31
"4727",4727,"13/12/2006",4.8,2006-12-13,2006,"2006",12,"Dec",50,347,31
"4728",4728,"14/12/2006",4.6,2006-12-14,2006,"2006",12,"Dec",50,348,31
"4729",4729,"15/12/2006",4.4,2006-12-15,2006,"2006",12,"Dec",50,349,31
"4730",4730,"16/12/2006",4.2,2006-12-16,2006,"2006",12,"Dec",50,350,31
"4731",4731,"17/12/2006",4,2006-12-17,2006,"2006",12,"Dec",51,351,31
"4732",4732,"18/12/2006",3.8,2006-12-18,2006,"2006",12,"Dec",51,352,31
"4733",4733,"19/12/2006",3.6,2006-12-19,2006,"2006",12,"Dec",51,353,31
"4734",4734,"20/12/2006",3.4,2006-12-20,2006,"2006",12,"Dec",51,354,31
"4735",4735,"21/12/2006",3.2,2006-12-21,2006,"2006",12,"Dec",51,355,31
"4736",4736,"22/12/2006",3,2006-12-22,2006,"2006",12,"Dec",51,356,31
"4737",4737,"23/12/2006",2.8,2006-12-23,2006,"2006",12,"Dec",51,357,31
"4738",4738,"24/12/2006",2.9,2006-12-24,2006,"2006",12,"Dec",52,358,31
"4739",4739,"25/12/2006",2.8,2006-12-25,2006,"2006",12,"Dec",52,359,31
"4740",4740,"26/12/2006",3,2006-12-26,2006,"2006",12,"Dec",52,360,31
"4741",4741,"27/12/2006",6,2006-12-27,2006,"2006",12,"Dec",52,361,31
"4742",4742,"28/12/2006",5.2,2006-12-28,2006,"2006",12,"Dec",52,362,31
"4743",4743,"29/12/2006",3.6,2006-12-29,2006,"2006",12,"Dec",52,363,31
"4744",4744,"30/12/2006",3.3,2006-12-30,2006,"2006",12,"Dec",52,364,31
"4745",4745,"31/12/2006",3.1,2006-12-31,2006,"2006",12,"Dec",53,365,31
"4746",4746,"01/01/2007",3,2007-01-01,2007,"2007",1,"Jan",1,1,31
"4747",4747,"02/01/2007",2.9,2007-01-02,2007,"2007",1,"Jan",1,2,31
"4748",4748,"03/01/2007",2.8,2007-01-03,2007,"2007",1,"Jan",1,3,31
"4749",4749,"04/01/2007",2.9,2007-01-04,2007,"2007",1,"Jan",1,4,31
"4750",4750,"05/01/2007",3.1,2007-01-05,2007,"2007",1,"Jan",1,5,31
"4751",4751,"06/01/2007",4.1,2007-01-06,2007,"2007",1,"Jan",1,6,31
"4752",4752,"07/01/2007",3.3,2007-01-07,2007,"2007",1,"Jan",1,7,31
"4753",4753,"08/01/2007",3,2007-01-08,2007,"2007",1,"Jan",2,8,31
"4754",4754,"09/01/2007",2.8,2007-01-09,2007,"2007",1,"Jan",2,9,31
"4755",4755,"10/01/2007",2.8,2007-01-10,2007,"2007",1,"Jan",2,10,31
"4756",4756,"11/01/2007",2.7,2007-01-11,2007,"2007",1,"Jan",2,11,31
"4757",4757,"12/01/2007",2.6,2007-01-12,2007,"2007",1,"Jan",2,12,31
"4758",4758,"13/01/2007",2.5,2007-01-13,2007,"2007",1,"Jan",2,13,31
"4759",4759,"14/01/2007",2.5,2007-01-14,2007,"2007",1,"Jan",2,14,31
"4760",4760,"15/01/2007",2.4,2007-01-15,2007,"2007",1,"Jan",3,15,31
"4761",4761,"16/01/2007",2.4,2007-01-16,2007,"2007",1,"Jan",3,16,31
"4762",4762,"17/01/2007",2.4,2007-01-17,2007,"2007",1,"Jan",3,17,31
"4763",4763,"18/01/2007",3.1,2007-01-18,2007,"2007",1,"Jan",3,18,31
"4764",4764,"19/01/2007",2.5,2007-01-19,2007,"2007",1,"Jan",3,19,31
"4765",4765,"20/01/2007",2.4,2007-01-20,2007,"2007",1,"Jan",3,20,31
"4766",4766,"21/01/2007",2.3,2007-01-21,2007,"2007",1,"Jan",3,21,31
"4767",4767,"22/01/2007",2.3,2007-01-22,2007,"2007",1,"Jan",4,22,31
"4768",4768,"23/01/2007",2.3,2007-01-23,2007,"2007",1,"Jan",4,23,31
"4769",4769,"24/01/2007",2.3,2007-01-24,2007,"2007",1,"Jan",4,24,31
"4770",4770,"25/01/2007",2.2,2007-01-25,2007,"2007",1,"Jan",4,25,31
"4771",4771,"26/01/2007",2.5,2007-01-26,2007,"2007",1,"Jan",4,26,31
"4772",4772,"27/01/2007",2.3,2007-01-27,2007,"2007",1,"Jan",4,27,31
"4773",4773,"28/01/2007",2.3,2007-01-28,2007,"2007",1,"Jan",4,28,31
"4774",4774,"29/01/2007",2.4,2007-01-29,2007,"2007",1,"Jan",5,29,31
"4775",4775,"30/01/2007",2.4,2007-01-30,2007,"2007",1,"Jan",5,30,31
"4776",4776,"31/01/2007",2.3,2007-01-31,2007,"2007",1,"Jan",5,31,31
"4777",4777,"01/02/2007",2.2,2007-02-01,2007,"2007",2,"Feb",5,32,28
"4778",4778,"02/02/2007",2.1,2007-02-02,2007,"2007",2,"Feb",5,33,28
"4779",4779,"03/02/2007",2.1,2007-02-03,2007,"2007",2,"Feb",5,34,28
"4780",4780,"04/02/2007",2,2007-02-04,2007,"2007",2,"Feb",5,35,28
"4781",4781,"05/02/2007",2,2007-02-05,2007,"2007",2,"Feb",6,36,28
"4782",4782,"06/02/2007",1.9,2007-02-06,2007,"2007",2,"Feb",6,37,28
"4783",4783,"07/02/2007",1.9,2007-02-07,2007,"2007",2,"Feb",6,38,28
"4784",4784,"08/02/2007",1.9,2007-02-08,2007,"2007",2,"Feb",6,39,28
"4785",4785,"09/02/2007",1.8,2007-02-09,2007,"2007",2,"Feb",6,40,28
"4786",4786,"10/02/2007",1.8,2007-02-10,2007,"2007",2,"Feb",6,41,28
"4787",4787,"11/02/2007",1.8,2007-02-11,2007,"2007",2,"Feb",6,42,28
"4788",4788,"12/02/2007",1.8,2007-02-12,2007,"2007",2,"Feb",7,43,28
"4789",4789,"13/02/2007",1.7,2007-02-13,2007,"2007",2,"Feb",7,44,28
"4790",4790,"14/02/2007",1.7,2007-02-14,2007,"2007",2,"Feb",7,45,28
"4791",4791,"15/02/2007",1.7,2007-02-15,2007,"2007",2,"Feb",7,46,28
"4792",4792,"16/02/2007",1.6,2007-02-16,2007,"2007",2,"Feb",7,47,28
"4793",4793,"17/02/2007",1.6,2007-02-17,2007,"2007",2,"Feb",7,48,28
"4794",4794,"18/02/2007",2,2007-02-18,2007,"2007",2,"Feb",7,49,28
"4795",4795,"19/02/2007",9.4,2007-02-19,2007,"2007",2,"Feb",8,50,28
"4796",4796,"20/02/2007",4.6,2007-02-20,2007,"2007",2,"Feb",8,51,28
"4797",4797,"21/02/2007",3.4,2007-02-21,2007,"2007",2,"Feb",8,52,28
"4798",4798,"22/02/2007",2.8,2007-02-22,2007,"2007",2,"Feb",8,53,28
"4799",4799,"23/02/2007",2.6,2007-02-23,2007,"2007",2,"Feb",8,54,28
"4800",4800,"24/02/2007",2.4,2007-02-24,2007,"2007",2,"Feb",8,55,28
"4801",4801,"25/02/2007",2.2,2007-02-25,2007,"2007",2,"Feb",8,56,28
"4802",4802,"26/02/2007",2.1,2007-02-26,2007,"2007",2,"Feb",9,57,28
"4803",4803,"27/02/2007",2,2007-02-27,2007,"2007",2,"Feb",9,58,28
"4804",4804,"28/02/2007",2,2007-02-28,2007,"2007",2,"Feb",9,59,28
"4805",4805,"01/03/2007",1.9,2007-03-01,2007,"2007",3,"Mar",9,60,31
"4806",4806,"02/03/2007",1.9,2007-03-02,2007,"2007",3,"Mar",9,61,31
"4807",4807,"03/03/2007",1.8,2007-03-03,2007,"2007",3,"Mar",9,62,31
"4808",4808,"04/03/2007",1.9,2007-03-04,2007,"2007",3,"Mar",9,63,31
"4809",4809,"05/03/2007",1.9,2007-03-05,2007,"2007",3,"Mar",10,64,31
"4810",4810,"06/03/2007",1.8,2007-03-06,2007,"2007",3,"Mar",10,65,31
"4811",4811,"07/03/2007",1.7,2007-03-07,2007,"2007",3,"Mar",10,66,31
"4812",4812,"08/03/2007",1.7,2007-03-08,2007,"2007",3,"Mar",10,67,31
"4813",4813,"09/03/2007",1.7,2007-03-09,2007,"2007",3,"Mar",10,68,31
"4814",4814,"10/03/2007",1.7,2007-03-10,2007,"2007",3,"Mar",10,69,31
"4815",4815,"11/03/2007",1.7,2007-03-11,2007,"2007",3,"Mar",10,70,31
"4816",4816,"12/03/2007",2.5,2007-03-12,2007,"2007",3,"Mar",11,71,31
"4817",4817,"13/03/2007",1.8,2007-03-13,2007,"2007",3,"Mar",11,72,31
"4818",4818,"14/03/2007",1.7,2007-03-14,2007,"2007",3,"Mar",11,73,31
"4819",4819,"15/03/2007",1.6,2007-03-15,2007,"2007",3,"Mar",11,74,31
"4820",4820,"16/03/2007",1.6,2007-03-16,2007,"2007",3,"Mar",11,75,31
"4821",4821,"17/03/2007",1.6,2007-03-17,2007,"2007",3,"Mar",11,76,31
"4822",4822,"18/03/2007",1.6,2007-03-18,2007,"2007",3,"Mar",11,77,31
"4823",4823,"19/03/2007",2.1,2007-03-19,2007,"2007",3,"Mar",12,78,31
"4824",4824,"20/03/2007",1.7,2007-03-20,2007,"2007",3,"Mar",12,79,31
"4825",4825,"21/03/2007",1.6,2007-03-21,2007,"2007",3,"Mar",12,80,31
"4826",4826,"22/03/2007",1.6,2007-03-22,2007,"2007",3,"Mar",12,81,31
"4827",4827,"23/03/2007",1.5,2007-03-23,2007,"2007",3,"Mar",12,82,31
"4828",4828,"24/03/2007",1.6,2007-03-24,2007,"2007",3,"Mar",12,83,31
"4829",4829,"25/03/2007",1.7,2007-03-25,2007,"2007",3,"Mar",12,84,31
"4830",4830,"26/03/2007",1.6,2007-03-26,2007,"2007",3,"Mar",13,85,31
"4831",4831,"27/03/2007",1.5,2007-03-27,2007,"2007",3,"Mar",13,86,31
"4832",4832,"28/03/2007",1.5,2007-03-28,2007,"2007",3,"Mar",13,87,31
"4833",4833,"29/03/2007",1.4,2007-03-29,2007,"2007",3,"Mar",13,88,31
"4834",4834,"30/03/2007",1.4,2007-03-30,2007,"2007",3,"Mar",13,89,31
"4835",4835,"31/03/2007",1.4,2007-03-31,2007,"2007",3,"Mar",13,90,31
"4836",4836,"01/04/2007",1.4,2007-04-01,2007,"2007",4,"Apr",13,91,30
"4837",4837,"02/04/2007",1.5,2007-04-02,2007,"2007",4,"Apr",14,92,30
"4838",4838,"03/04/2007",1.5,2007-04-03,2007,"2007",4,"Apr",14,93,30
"4839",4839,"04/04/2007",1.6,2007-04-04,2007,"2007",4,"Apr",14,94,30
"4840",4840,"05/04/2007",2,2007-04-05,2007,"2007",4,"Apr",14,95,30
"4841",4841,"06/04/2007",1.7,2007-04-06,2007,"2007",4,"Apr",14,96,30
"4842",4842,"07/04/2007",1.6,2007-04-07,2007,"2007",4,"Apr",14,97,30
"4843",4843,"08/04/2007",1.5,2007-04-08,2007,"2007",4,"Apr",14,98,30
"4844",4844,"09/04/2007",1.4,2007-04-09,2007,"2007",4,"Apr",15,99,30
"4845",4845,"10/04/2007",1.4,2007-04-10,2007,"2007",4,"Apr",15,100,30
"4846",4846,"11/04/2007",2.1,2007-04-11,2007,"2007",4,"Apr",15,101,30
"4847",4847,"12/04/2007",1.9,2007-04-12,2007,"2007",4,"Apr",15,102,30
"4848",4848,"13/04/2007",1.5,2007-04-13,2007,"2007",4,"Apr",15,103,30
"4849",4849,"14/04/2007",1.5,2007-04-14,2007,"2007",4,"Apr",15,104,30
"4850",4850,"15/04/2007",1.4,2007-04-15,2007,"2007",4,"Apr",15,105,30
"4851",4851,"16/04/2007",1.3,2007-04-16,2007,"2007",4,"Apr",16,106,30
"4852",4852,"17/04/2007",1.3,2007-04-17,2007,"2007",4,"Apr",16,107,30
"4853",4853,"18/04/2007",1.3,2007-04-18,2007,"2007",4,"Apr",16,108,30
"4854",4854,"19/04/2007",1.3,2007-04-19,2007,"2007",4,"Apr",16,109,30
"4855",4855,"20/04/2007",1.2,2007-04-20,2007,"2007",4,"Apr",16,110,30
"4856",4856,"21/04/2007",1.2,2007-04-21,2007,"2007",4,"Apr",16,111,30
"4857",4857,"22/04/2007",1.2,2007-04-22,2007,"2007",4,"Apr",16,112,30
"4858",4858,"23/04/2007",1.1,2007-04-23,2007,"2007",4,"Apr",17,113,30
"4859",4859,"24/04/2007",1.2,2007-04-24,2007,"2007",4,"Apr",17,114,30
"4860",4860,"25/04/2007",1.2,2007-04-25,2007,"2007",4,"Apr",17,115,30
"4861",4861,"26/04/2007",1.2,2007-04-26,2007,"2007",4,"Apr",17,116,30
"4862",4862,"27/04/2007",1.2,2007-04-27,2007,"2007",4,"Apr",17,117,30
"4863",4863,"28/04/2007",1.3,2007-04-28,2007,"2007",4,"Apr",17,118,30
"4864",4864,"29/04/2007",1.2,2007-04-29,2007,"2007",4,"Apr",17,119,30
"4865",4865,"30/04/2007",1.6,2007-04-30,2007,"2007",4,"Apr",18,120,30
"4866",4866,"01/05/2007",1.3,2007-05-01,2007,"2007",5,"May",18,121,31
"4867",4867,"02/05/2007",2.8,2007-05-02,2007,"2007",5,"May",18,122,31
"4868",4868,"03/05/2007",3.7,2007-05-03,2007,"2007",5,"May",18,123,31
"4869",4869,"04/05/2007",2.2,2007-05-04,2007,"2007",5,"May",18,124,31
"4870",4870,"05/05/2007",2.3,2007-05-05,2007,"2007",5,"May",18,125,31
"4871",4871,"06/05/2007",2.1,2007-05-06,2007,"2007",5,"May",18,126,31
"4872",4872,"07/05/2007",1.8,2007-05-07,2007,"2007",5,"May",19,127,31
"4873",4873,"08/05/2007",1.8,2007-05-08,2007,"2007",5,"May",19,128,31
"4874",4874,"09/05/2007",2.1,2007-05-09,2007,"2007",5,"May",19,129,31
"4875",4875,"10/05/2007",2.2,2007-05-10,2007,"2007",5,"May",19,130,31
"4876",4876,"11/05/2007",3,2007-05-11,2007,"2007",5,"May",19,131,31
"4877",4877,"12/05/2007",2.7,2007-05-12,2007,"2007",5,"May",19,132,31
"4878",4878,"13/05/2007",2.1,2007-05-13,2007,"2007",5,"May",19,133,31
"4879",4879,"14/05/2007",2.1,2007-05-14,2007,"2007",5,"May",20,134,31
"4880",4880,"15/05/2007",3.4,2007-05-15,2007,"2007",5,"May",20,135,31
"4881",4881,"16/05/2007",2.9,2007-05-16,2007,"2007",5,"May",20,136,31
"4882",4882,"17/05/2007",4.3,2007-05-17,2007,"2007",5,"May",20,137,31
"4883",4883,"18/05/2007",3.7,2007-05-18,2007,"2007",5,"May",20,138,31
"4884",4884,"19/05/2007",3.2,2007-05-19,2007,"2007",5,"May",20,139,31
"4885",4885,"20/05/2007",3.9,2007-05-20,2007,"2007",5,"May",20,140,31
"4886",4886,"21/05/2007",4.2,2007-05-21,2007,"2007",5,"May",21,141,31
"4887",4887,"22/05/2007",3.6,2007-05-22,2007,"2007",5,"May",21,142,31
"4888",4888,"23/05/2007",3.2,2007-05-23,2007,"2007",5,"May",21,143,31
"4889",4889,"24/05/2007",6.8,2007-05-24,2007,"2007",5,"May",21,144,31
"4890",4890,"25/05/2007",5.3,2007-05-25,2007,"2007",5,"May",21,145,31
"4891",4891,"26/05/2007",3.9,2007-05-26,2007,"2007",5,"May",21,146,31
"4892",4892,"27/05/2007",3.3,2007-05-27,2007,"2007",5,"May",21,147,31
"4893",4893,"28/05/2007",3,2007-05-28,2007,"2007",5,"May",22,148,31
"4894",4894,"29/05/2007",2.8,2007-05-29,2007,"2007",5,"May",22,149,31
"4895",4895,"30/05/2007",3.1,2007-05-30,2007,"2007",5,"May",22,150,31
"4896",4896,"31/05/2007",2.9,2007-05-31,2007,"2007",5,"May",22,151,31
"4897",4897,"01/06/2007",2.7,2007-06-01,2007,"2007",6,"Jun",22,152,30
"4898",4898,"02/06/2007",2.4,2007-06-02,2007,"2007",6,"Jun",22,153,30
"4899",4899,"03/06/2007",2.2,2007-06-03,2007,"2007",6,"Jun",22,154,30
"4900",4900,"04/06/2007",2.5,2007-06-04,2007,"2007",6,"Jun",23,155,30
"4901",4901,"05/06/2007",2.4,2007-06-05,2007,"2007",6,"Jun",23,156,30
"4902",4902,"06/06/2007",2.4,2007-06-06,2007,"2007",6,"Jun",23,157,30
"4903",4903,"07/06/2007",2.9,2007-06-07,2007,"2007",6,"Jun",23,158,30
"4904",4904,"08/06/2007",2.4,2007-06-08,2007,"2007",6,"Jun",23,159,30
"4905",4905,"09/06/2007",2.3,2007-06-09,2007,"2007",6,"Jun",23,160,30
"4906",4906,"10/06/2007",2.1,2007-06-10,2007,"2007",6,"Jun",23,161,30
"4907",4907,"11/06/2007",2.5,2007-06-11,2007,"2007",6,"Jun",24,162,30
"4908",4908,"12/06/2007",2.2,2007-06-12,2007,"2007",6,"Jun",24,163,30
"4909",4909,"13/06/2007",2.4,2007-06-13,2007,"2007",6,"Jun",24,164,30
"4910",4910,"14/06/2007",2.2,2007-06-14,2007,"2007",6,"Jun",24,165,30
"4911",4911,"15/06/2007",2,2007-06-15,2007,"2007",6,"Jun",24,166,30
"4912",4912,"16/06/2007",3.7,2007-06-16,2007,"2007",6,"Jun",24,167,30
"4913",4913,"17/06/2007",2.6,2007-06-17,2007,"2007",6,"Jun",24,168,30
"4914",4914,"18/06/2007",2.3,2007-06-18,2007,"2007",6,"Jun",25,169,30
"4915",4915,"19/06/2007",2.1,2007-06-19,2007,"2007",6,"Jun",25,170,30
"4916",4916,"20/06/2007",2.8,2007-06-20,2007,"2007",6,"Jun",25,171,30
"4917",4917,"21/06/2007",3.1,2007-06-21,2007,"2007",6,"Jun",25,172,30
"4918",4918,"22/06/2007",2.7,2007-06-22,2007,"2007",6,"Jun",25,173,30
"4919",4919,"23/06/2007",2.5,2007-06-23,2007,"2007",6,"Jun",25,174,30
"4920",4920,"24/06/2007",2.5,2007-06-24,2007,"2007",6,"Jun",25,175,30
"4921",4921,"25/06/2007",3.1,2007-06-25,2007,"2007",6,"Jun",26,176,30
"4922",4922,"26/06/2007",2.6,2007-06-26,2007,"2007",6,"Jun",26,177,30
"4923",4923,"27/06/2007",3.8,2007-06-27,2007,"2007",6,"Jun",26,178,30
"4924",4924,"28/06/2007",3.9,2007-06-28,2007,"2007",6,"Jun",26,179,30
"4925",4925,"29/06/2007",3.2,2007-06-29,2007,"2007",6,"Jun",26,180,30
"4926",4926,"30/06/2007",2.9,2007-06-30,2007,"2007",6,"Jun",26,181,30
"4927",4927,"01/07/2007",3.3,2007-07-01,2007,"2007",7,"Jul",26,182,31
"4928",4928,"02/07/2007",2.9,2007-07-02,2007,"2007",7,"Jul",27,183,31
"4929",4929,"03/07/2007",2.7,2007-07-03,2007,"2007",7,"Jul",27,184,31
"4930",4930,"04/07/2007",2.7,2007-07-04,2007,"2007",7,"Jul",27,185,31
"4931",4931,"05/07/2007",11.7,2007-07-05,2007,"2007",7,"Jul",27,186,31
"4932",4932,"06/07/2007",4.3,2007-07-06,2007,"2007",7,"Jul",27,187,31
"4933",4933,"07/07/2007",4.1,2007-07-07,2007,"2007",7,"Jul",27,188,31
"4934",4934,"08/07/2007",6.9,2007-07-08,2007,"2007",7,"Jul",27,189,31
"4935",4935,"09/07/2007",7.9,2007-07-09,2007,"2007",7,"Jul",28,190,31
"4936",4936,"10/07/2007",5.1,2007-07-10,2007,"2007",7,"Jul",28,191,31
"4937",4937,"11/07/2007",4.2,2007-07-11,2007,"2007",7,"Jul",28,192,31
"4938",4938,"12/07/2007",5.7,2007-07-12,2007,"2007",7,"Jul",28,193,31
"4939",4939,"13/07/2007",5.4,2007-07-13,2007,"2007",7,"Jul",28,194,31
"4940",4940,"14/07/2007",5.9,2007-07-14,2007,"2007",7,"Jul",28,195,31
"4941",4941,"15/07/2007",4.6,2007-07-15,2007,"2007",7,"Jul",28,196,31
"4942",4942,"16/07/2007",4.2,2007-07-16,2007,"2007",7,"Jul",29,197,31
"4943",4943,"17/07/2007",3.9,2007-07-17,2007,"2007",7,"Jul",29,198,31
"4944",4944,"18/07/2007",3.5,2007-07-18,2007,"2007",7,"Jul",29,199,31
"4945",4945,"19/07/2007",3.5,2007-07-19,2007,"2007",7,"Jul",29,200,31
"4946",4946,"20/07/2007",3.4,2007-07-20,2007,"2007",7,"Jul",29,201,31
"4947",4947,"21/07/2007",3.3,2007-07-21,2007,"2007",7,"Jul",29,202,31
"4948",4948,"22/07/2007",3.3,2007-07-22,2007,"2007",7,"Jul",29,203,31
"4949",4949,"23/07/2007",3.8,2007-07-23,2007,"2007",7,"Jul",30,204,31
"4950",4950,"24/07/2007",6.8,2007-07-24,2007,"2007",7,"Jul",30,205,31
"4951",4951,"25/07/2007",4.5,2007-07-25,2007,"2007",7,"Jul",30,206,31
"4952",4952,"26/07/2007",3.8,2007-07-26,2007,"2007",7,"Jul",30,207,31
"4953",4953,"27/07/2007",6.5,2007-07-27,2007,"2007",7,"Jul",30,208,31
"4954",4954,"28/07/2007",4.3,2007-07-28,2007,"2007",7,"Jul",30,209,31
"4955",4955,"29/07/2007",4.1,2007-07-29,2007,"2007",7,"Jul",30,210,31
"4956",4956,"30/07/2007",3.6,2007-07-30,2007,"2007",7,"Jul",31,211,31
"4957",4957,"31/07/2007",3.5,2007-07-31,2007,"2007",7,"Jul",31,212,31
"4958",4958,"01/08/2007",3.4,2007-08-01,2007,"2007",8,"Aug",31,213,31
"4959",4959,"02/08/2007",3.3,2007-08-02,2007,"2007",8,"Aug",31,214,31
"4960",4960,"03/08/2007",3.3,2007-08-03,2007,"2007",8,"Aug",31,215,31
"4961",4961,"04/08/2007",4.3,2007-08-04,2007,"2007",8,"Aug",31,216,31
"4962",4962,"05/08/2007",5.8,2007-08-05,2007,"2007",8,"Aug",31,217,31
"4963",4963,"06/08/2007",4,2007-08-06,2007,"2007",8,"Aug",32,218,31
"4964",4964,"07/08/2007",4.2,2007-08-07,2007,"2007",8,"Aug",32,219,31
"4965",4965,"08/08/2007",4.3,2007-08-08,2007,"2007",8,"Aug",32,220,31
"4966",4966,"09/08/2007",3.6,2007-08-09,2007,"2007",8,"Aug",32,221,31
"4967",4967,"10/08/2007",3.8,2007-08-10,2007,"2007",8,"Aug",32,222,31
"4968",4968,"11/08/2007",3.8,2007-08-11,2007,"2007",8,"Aug",32,223,31
"4969",4969,"12/08/2007",4.6,2007-08-12,2007,"2007",8,"Aug",32,224,31
"4970",4970,"13/08/2007",4.4,2007-08-13,2007,"2007",8,"Aug",33,225,31
"4971",4971,"14/08/2007",3.8,2007-08-14,2007,"2007",8,"Aug",33,226,31
"4972",4972,"15/08/2007",3.5,2007-08-15,2007,"2007",8,"Aug",33,227,31
"4973",4973,"16/08/2007",3.3,2007-08-16,2007,"2007",8,"Aug",33,228,31
"4974",4974,"17/08/2007",3.5,2007-08-17,2007,"2007",8,"Aug",33,229,31
"4975",4975,"18/08/2007",4.2,2007-08-18,2007,"2007",8,"Aug",33,230,31
"4976",4976,"19/08/2007",3.6,2007-08-19,2007,"2007",8,"Aug",33,231,31
"4977",4977,"20/08/2007",3.6,2007-08-20,2007,"2007",8,"Aug",34,232,31
"4978",4978,"21/08/2007",4.4,2007-08-21,2007,"2007",8,"Aug",34,233,31
"4979",4979,"22/08/2007",6.2,2007-08-22,2007,"2007",8,"Aug",34,234,31
"4980",4980,"23/08/2007",5.1,2007-08-23,2007,"2007",8,"Aug",34,235,31
"4981",4981,"24/08/2007",3.9,2007-08-24,2007,"2007",8,"Aug",34,236,31
"4982",4982,"25/08/2007",6.4,2007-08-25,2007,"2007",8,"Aug",34,237,31
"4983",4983,"26/08/2007",4.4,2007-08-26,2007,"2007",8,"Aug",34,238,31
"4984",4984,"27/08/2007",4.1,2007-08-27,2007,"2007",8,"Aug",35,239,31
"4985",4985,"28/08/2007",5.3,2007-08-28,2007,"2007",8,"Aug",35,240,31
"4986",4986,"29/08/2007",4.5,2007-08-29,2007,"2007",8,"Aug",35,241,31
"4987",4987,"30/08/2007",4.3,2007-08-30,2007,"2007",8,"Aug",35,242,31
"4988",4988,"31/08/2007",5,2007-08-31,2007,"2007",8,"Aug",35,243,31
"4989",4989,"01/09/2007",4.6,2007-09-01,2007,"2007",9,"Sep",35,244,30
"4990",4990,"02/09/2007",4.4,2007-09-02,2007,"2007",9,"Sep",35,245,30
